ID,Fuel Type Code,Station Name,City,State,ZIP,Status Code,Latitude,Longitude,Facility Type
147303,ELEC,TOWN OF CARY DT DECK P5,Cary,NC,27511,E,35.783205,-78.779345,
147315,ELEC,City of Raleigh - Moore Square Deck,Raleigh,NC,27601,E,35.777463,-78.637505,PAY_GARAGE
147405,ELEC,DC FAST CHARGER DC FAST CHARGER,Lenoir,NC,28645,E,35.934843,-81.531396,
147449,ELEC,PowerSecure,Wake Forest,NC,27587,E,35.951814,-78.515486,OFFICE_BLDG
147454,ELEC,Skyland Exchange,Asheville,NC,28803,E,35.52993,-82.609809,
147472,ELEC,ACCESSO SERVICE EVARC 252,Durham,NC,27713,T,35.91207,-78.903574,
147473,ELEC,ACCESSO SERVICE EVARC 253,Durham,NC,27713,E,35.913395,-78.90265,
147474,ELEC,ACCESSO SERVICE EVARC 251,Durham,NC,27713,E,35.91031,-78.898291,
147587,ELEC,CAPE HATTERAS AVON DC FAST,Avon,NC,27915,E,35.34699,-75.503559,
148553,ELEC,Bob Barker Company,Fuquay Varina,NC,27526,T,35.586162,-78.79956,
148596,ELEC,Barrier Island Station,Duck,NC,27949,E,36.1749154,-75.7556629,
148761,ELEC,Homewood Suites Wilmington Mayfaire,Wilmington,NC,28405,T,34.2380943,-77.832522,
148762,ELEC,Veterans Park Apartments,Wilmington,NC,28412,E,34.0961969,-77.9188768,
149225,ELEC,CENTRAL EMC HQ DCFC STATION 1,Moncure,NC,27559,E,35.623202,-79.088471,
149314,ELEC,Sheetz - Tesla Supercharger,Henderson,NC,27536,E,36.329091,-78.44779,
149319,ELEC,Kill Devil Hills - Tesla Supercharger,Kill Devil Hills,NC,27948,E,35.993182,-75.651504,
149335,ELEC,Sheetz - Tesla Supercharger,Mt Airy,NC,27030,E,36.458854,-80.636672,
149475,ELEC,Deacon Jones Nissan,Goldsboro,NC,27534,E,35.368612,-77.929719,CAR_DEALER
149489,ELEC,Deacon Jones Nissan,Goldsboro,NC,27534,E,35.368612,-77.929719,CAR_DEALER
149524,ELEC,MAIN STREET STATION 2,Wilkesboro,NC,28697,T,36.148506,-81.15196,
149525,ELEC,MAIN STREET STATION 1,Wilkesboro,NC,28697,E,36.148705,-81.151412,
149634,ELEC,COREV CITY CENTER 2,Raleigh,NC,27601,E,35.774316,-78.638077,
149667,ELEC,BLOC83 TOWER 1 STATION 1,Raleigh,NC,27603,E,35.780115,-78.648556,
149707,ELEC,WISTERIA COFFEE WISTERIA COFFEE,King,NC,27021,E,36.27016,-80.36066,
150209,ELEC,Toringdon Market - Tesla Supercharger,Charlotte,NC,28277,E,35.069256,-80.842023,SHOPPING_CENTER
150227,ELEC,Sheetz - Tesla Supercharger,Smithfield,NC,27577,E,35.504972,-78.325441,SHOPPING_CENTER
150271,ELEC,"CHARLOTTE, NC DISCOVERY 1",Charlotte,NC,28202,E,35.230311,-80.841356,
150279,ELEC,BMW Asheville,Arden,NC,28704,E,35.481309,-82.553588,CAR_DEALER
150280,ELEC,BMW Asheville,Arden,NC,28704,E,35.481309,-82.553588,CAR_DEALER
150317,ELEC,COREV MOORE SQUARE 1,Raleigh,NC,27601,E,35.777156,-78.6377,
150553,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Destination,Wilmington,NC,28405,E,34.274343,-77.81617,
150554,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Destination,Dunn,NC,28334,E,35.32125,-78.63531,
152049,ELEC,WB OFFICE 1 PD DC 1,Lilesville,NC,28091,E,34.951946,-79.906958,
152098,ELEC,PEMBROKE HQ CP2,Raeford,NC,28376,E,35.031247,-79.119196,
152346,ELEC,SNOW HILL SNOW HILL,Snow Hill,NC,28580,E,35.456219,-77.691922,
152410,ELEC,NC STATE CBC PARKING DEC,Raleigh,NC,27606,E,35.797681,-78.70632,
152411,ELEC,NC STATE RESEARCH IV,Raleigh,NC,27606,E,35.772503,-78.681099,
152412,ELEC,NC STATE OVAL WEST DECK,Raleigh,NC,27606,E,35.771109,-78.67638,
152413,ELEC,NC STATE PARTNERS II,Raleigh,NC,27606,E,35.775484,-78.675918,
152414,ELEC,NC STATE PARTNERS I,Raleigh,NC,27606,E,35.77042,-78.677132,
152415,ELEC,NC STATE DAN ALLEN DR 01,Raleigh,NC,27607,E,35.787383,-78.675611,
152416,ELEC,NC STATE COLISEUM 01,Raleigh,NC,27606,E,35.782117,-78.667907,
152533,ELEC,PEMBROKE HQ PM 1,Pembroke,NC,28372,E,34.653101,-79.153324,
152882,ELEC,BLUERIDGEENERGY CORP HQ LEVEL 2,Lenoir,NC,28645,E,35.9339,-81.52959,
152884,ELEC,BEMC BOARDMAN,Evergreen,NC,28438,E,34.436977,-78.95024,
153007,ELEC,HENDRICK MINI HENDRICK MINI,Charlotte,NC,28227,E,35.16482,-80.74191,
153145,ELEC,AEMC- AEMC HAMPTON IN,Edenton,NC,27932,E,36.078542,-76.617002,
153246,ELEC,Harrah's Cherokee Casino and Resort location,Cherokee,NC,28719,T,35.4698249,-83.2994593,
153454,ELEC,Parkside Town Commons - Tesla Supercharger,Cary,NC,27519,E,35.84359,-78.886368,
153510,ELEC,MILL CHARGER LRC CORDOBA,Durham,NC,27701,E,35.990618,-78.890272,
154063,ELEC,TCEMC TRI-COUNTY ELEC,Dudley,NC,28333,E,35.275194,-78.038723,
154064,ELEC,SPG ELVT BRIER CRK.,Raleigh,NC,27617,E,35.896455,-78.805318,
154434,ELEC,CENTRAL EMC HQ CEMCHQ,Sanford,NC,27332,E,35.446423,-79.134325,
155152,ELEC,JOEMC SF HAMPTON INN,Sneads Ferry,NC,28460,E,34.529071,-77.435023,
155153,ELEC,JOEMC JOEMC HQ,Jacksonville,NC,28546,E,34.75864,-77.382337,
155154,ELEC,REVUP1 MCDONALDS ASHBO,Asheboro,NC,27203,E,35.699907,-79.787618,
155208,ELEC,McDonald's Store #27548,Cary,NC,27518,E,35.704118,-78.795636,
155247,ELEC,ROANOKE EMC VISITOR LOT,Aulander,NC,27805,E,36.307209,-77.035876,
155291,ELEC,UPC VISITOR PARKING,Monroe,NC,28110,E,35.015972,-80.60669,
155429,ELEC,FPWC MARKETFAIR MALL,Fayetteville,NC,28314,E,35.068306,-78.969186,
155546,ELEC,CHATHAMELECTRIC BEV DISTRICT,Pittsboro,NC,27312,E,35.711341,-79.15664,
155547,ELEC,SD3#1 PD2 STATION 1,Charlotte,NC,28204,E,35.214645,-80.829184,
155670,ELEC,Bank of America - Charlotte,Charlotte,NC,28202,E,35.226655,-80.840749,BANK
155682,ELEC,"Replacements, Ltd",Mcleansville,NC,27301,E,36.062008,-79.681901,SHOPPING_CENTER
156140,ELEC,LEXINGTON NC PARKWAY PLAZA#1,Lexington,NC,27292,E,35.783118,-80.256998,
156319,ELEC,DURHAM COUNTY JUSTICE 1LEFT,Durham,NC,27701,E,35.992184,-78.90133,
156353,ELEC,DURHAM COUNTY SLIB LEFT,Durham,NC,27713,E,35.902015,-78.887916,
156354,ELEC,DURHAM COUNTY SLIB RIGHT,Durham,NC,27713,E,35.90196,-78.887922,
156355,ELEC,DURHAM COUNTY HHS 1,Durham,NC,27701,T,35.991094,-78.894954,
156356,ELEC,LEXINGTON NC PARKWAY PLAZA#2,Lexington,NC,27292,E,35.78313,-80.256915,
156357,ELEC,DURHAM COUNTY NLIB RIGHT,Durham,NC,27712,E,36.087715,-78.914126,
157968,ELEC,Hendrick Chevrolet,Durham,NC,27713,E,35.898567,-78.942932,CAR_DEALER
158454,ELEC,Orange County - Motor Pool Fueling Station,Hillsborough,NC,27278,E,36.092325,-79.106383,MUNI_GOV
158513,ELEC,BROADSTONE DRM LEVEL 2 B,Durham,NC,27701,T,35.993759,-78.908234,
158536,ELEC,SREMC RAVENROCK,Lillington,NC,27546,E,35.463818,-78.914215,
158573,ELEC,ATHERTONGARAGE 2ND LVL STN 1,Charlotte,NC,28203,E,35.207005,-80.861607,
162526,ELEC,BEMC SUNSET BEACH,Sunset Beach,NC,28468,E,33.870296,-78.507535,
163317,ELEC,Bessemer City NC,Bessemer City,NC,28016,E,35.285187,-81.285203,
163400,ELEC,Oxford Gateway Apartments LLC station location,Charlotte,NC,28213,E,35.2866123,-80.7585199,
163411,ELEC,BEMC BRUNSWICKFOREST,Leland,NC,28451,E,34.201645,-78.04511,
163607,ELEC,EPA-RTP N. SURFACE LOT,Research Triangle Park,NC,27711,E,35.883498,-78.872654,
163963,ELEC,Park & Market,Raleigh,NC,27609,E,35.837988,-78.638219,
163964,ELEC,City of Conover,Conover,NC,28613,E,35.702669,-81.220209,
164031,ELEC,3800 GLENWOOD STATION 1,Raleigh,NC,27612,E,35.831954,-78.66663,
164130,ELEC,PEMBROKE HQ HI-EXPRESS 1,Fayetteville,NC,28304,E,35.025913,-79.058483,
164409,ELEC,401 Oberlin Apartments,Raleigh,NC,27605,E,35.790001,-78.663673,
164482,ELEC,Audi Northlake North Side,Charlotte,NC,28269,E,35.36764,-80.833319,
164484,ELEC,Audi Northlake South Side,Charlotte,NC,28269,E,35.367969,-80.833713,
164525,ELEC,MINI OF RALEIGH CUST SERVICE,Raleigh,NC,27616,E,35.86181,-78.579836,
164526,ELEC,GREENSBORO EV ARC 283,Greensboro,NC,27401,T,36.070089,-79.793024,
164527,ELEC,GREENSBORO EV ARC 257,Greensboro,NC,27401,E,36.070008,-79.793001,
164556,ELEC,New River Light & Power Co,Boone,NC,28607,E,36.204401,-81.669919,UTILITY
164557,ELEC,Town of Boone Public Parking,Boone,NC,28607,E,36.219181,-81.683769,PARKING_LOT
164558,ELEC,Bodegas Kitchen and Wine Bar,Banner Elk,NC,28604,E,36.162028,-81.878557,RESTAURANT
164621,ELEC,Oconaluftee Visitor Center,Cherokee,NC,28719,E,35.5130789898966,-83.3066086769104,NATL_PARK
164836,ELEC,DUKEPTS H LOT ANDERSON,Durham,NC,27705,E,36.005122,-78.930204,
165069,ELEC,SYEMC CIRCLE K FAST,Dobson,NC,27017,E,36.395182,-80.785255,
165174,ELEC,EVERY CHARGING NEW BERN,Charlotte,NC,28209,E,35.199345,-80.867961,
165175,ELEC,ECU HSC BRODY LOT,Greenville,NC,27834,E,35.610961,-77.402468,
165200,ELEC,ECU COLLEGE HILL,Greenville,NC,27858,E,35.602351,-77.361964,
165271,ELEC,EMERALD ISLE EMERALD ISLE,Emerald Isle,NC,28594,E,34.659595,-77.056016,
165500,ELEC,MUNICIPAL COMPL SWANSBORO,Swansboro,NC,28584,E,34.689331,-77.122579,
165799,ELEC,Duke Energy,Charlotte,NC,28214,E,35.234528,-80.949512,UTILITY
165800,ELEC,Duke Energy,Aberdeen,NC,28315,E,35.160545,-79.416622,UTILITY
165801,ELEC,Duke Energy,Raleigh,NC,27601,E,35.775181,-78.637626,UTILITY
166213,ELEC,Winston-Salem,Winston-Salem,NC,27101,E,36.09908,-80.241009,
166359,ELEC,Mecklenburg County - Land Use & Environmental Services Agency,Charlotte,NC,28208,E,35.223591,-80.871421,MUNI_GOV
166781,ELEC,Marine Chevrolet Cadillac,Jacksonville,NC,28546,E,34.789404,-77.402415,CAR_DEALER
166835,ELEC,"Sheetz 504 (Rocky Mount, NC)",Rocky Mount,NC,27804,E,35.97208,-77.89565,
166840,ELEC,Ingles Market,Marion,NC,28752,E,35.675106,-82.012496,GROCERY
166854,ELEC,HUNTERSVILLE MARK OIL L3,Huntersville,NC,28078,E,35.409541,-80.85426,
166882,ELEC,HALIFAX EMC HALIFAX EMC DC1,Enfield,NC,27823,E,36.268879,-77.723942,
166934,ELEC,Smithfield’s Chicken ’N Bar-B-Q - Tesla Destination,Nashville,NC,27856,E,35.970345,-77.939058,RESTAURANT
166935,ELEC,Smithfield’s Chicken ’N Bar-B-Q - Tesla Destination,Rocky Mount,NC,27804,E,35.963018,-77.820044,RESTAURANT
166936,ELEC,Smithfield’s Chicken ’N Bar-B-Q - Tesla Destination,Burlington,NC,27215,E,36.06685,-79.513461,RESTAURANT
166937,ELEC,Holiday Inn Express & Suites Greensboro East - Tesla Destination,Greensboro,NC,27405,E,36.053466,-79.733643,HOTEL
166988,ELEC,"Target 0961 - Cary, NC",Cary,NC,27518,E,35.7586,-78.73923,
166989,ELEC,"Walmart 5254 - Wake Forest, NC",Wake Forest,NC,27587,E,35.95154,-78.53398,
167100,ELEC,Hyatt Place - Raleigh / Cary,Raleigh,NC,27607,E,35.791673,-78.738308,HOTEL
167101,ELEC,UNC Rex Healthcare Parking Deck,Raleigh,NC,27607,E,35.816952,-78.70409,HOSPITAL
167102,ELEC,UNC Rex Healthcare Heart and Vascular Parking Deck,Raleigh,NC,27607,E,35.81987,-78.702876,HOSPITAL
167103,ELEC,Hilton Raleigh North Hills,Raleigh,NC,27609,E,35.829812,-78.619724,HOTEL
167104,ELEC,Hampton Inn & Suites Raleigh Midtown,Raleigh,NC,27609,E,35.822,-78.618794,HOTEL
167114,ELEC,Rocky Mount Mills,Rocky Mount,NC,27804,E,35.958435,-77.801787,MUSEUM
167115,ELEC,Rocky Mount High School,Rocky Mount,NC,27803,E,35.939546,-77.835925,SCHOOL
167116,ELEC,Town of Warrenton - Market Street,Warrenton,NC,27589,E,36.397918,-78.155927,MUNI_GOV
167118,ELEC,The University of North Carolina at Greensboro - McIver Street Parking Deck,Greensboro,NC,27403,E,36.071448,-79.806876,COLLEGE_CAMPUS
167119,ELEC,The University of North Carolina at Greensboro - Oakland Street Parking Deck,Greensboro,NC,27403,E,36.064629,-79.810548,COLLEGE_CAMPUS
167120,ELEC,Cherry-Marshall Parking Deck,Winston-Salem,NC,27101,E,36.098778,-80.247562,PARKING_LOT
167121,ELEC,Wake Forest Baptist Health - Parking Deck C,Winston-Salem,NC,27103,E,36.089912,-80.270798,HOSPITAL
167124,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Supercharger,Kinston,NC,28504,E,35.26058,-77.649684,RESTAURANT
167147,ELEC,"Walmart 1155 (Lumberton, NC)",Lumberton,NC,28358,E,34.66506,-79.00666,
167160,ELEC,TOWN OF CARY TOWN HALL-PWH,Cary,NC,27513,E,35.789215,-78.77882,
167161,ELEC,222 GLENWOOD STATION #1,Raleigh,NC,27603,E,35.783534,-78.647169,
167166,ELEC,"Sam's Club 6452 (Asheville, NC)",Asheville,NC,28806,E,35.59119,-82.5816,
167212,ELEC,Carolina Premium Outlets,Smithfield,NC,27577,E,35.50811,-78.31505,
167269,ELEC,"Walmart 5320 - Greensboro, NC",Greensboro,NC,27406,E,36.00315,-79.79819,
167288,ELEC,Smithfield’s Chicken 'N Bar-B-Q - Tesla Destination,Garner,NC,27529,E,35.608424,-78.562658,RESTAURANT
167352,ELEC,UNCW-1 UNCW2 CEN DECK,Wilmington,NC,28403,E,34.22257,-77.871666,
167455,ELEC,DoubleTree by Hilton Hotel Rocky Mount,Rocky Mount,NC,27804,E,35.97332,-77.846846,HOTEL
167514,ELEC,LEXINGTON NC HAMPTON INN,Lexington,NC,27292,E,35.78651,-80.25969,
167642,ELEC,Aldon at Powell and Broad,Fuquay Varina,NC,27526,E,35.6137397,-78.8117451,
168076,ELEC,CLASSIC VW OUTDOOR STATION,Gastonia,NC,28056,E,35.256256,-81.102747,
168151,ELEC,"SHEETZ 647- Hillsborough, NC",Hillsborough,NC,27278,E,36.05707,-79.08008,
168263,ELEC,"CHARLOTTE, NC 247 EV ARC",Charlotte,NC,28216,E,35.280866,-80.872726,
168271,ELEC,"Walmart 2134 - Charlotte, NC",Charlotte,NC,28262,E,35.29555,-80.75655,
168475,ELEC,FAYETTEVILLE NC TRANS MUSEUM,Fayetteville,NC,28301,E,35.051862,-78.88186,
168526,ELEC,CITY OF WILM RIVER PLACE 1,Wilmington,NC,28401,E,34.238329,-77.950044,
168527,ELEC,CITY OF WILM RIVER PLACE 2,Wilmington,NC,28401,E,34.238197,-77.94942,
168570,ELEC,Aloft Raleigh Durham Airport/Brier Creek - Tesla Destination,Raleigh,NC,27617,E,35.895611,-78.807676,
168609,ELEC,Beach House Vacation Rental - Tesla Destination,Duck,NC, 27949,E,36.187251,-75.753137,
168728,ELEC,Deals Gap Motorcycle Resort - Tesla Destination,Robbinsville,NC,28771,E,35.363605,-83.836353,
168739,ELEC,Doubletree by Hilton Asheville-Biltmore - Tesla Destination,Asheville,NC,28803,E,35.563439,-82.542407,
168836,ELEC,Hilton Charlotte University Place - Tesla Destination,Charlotte,NC,28262,E,35.30809,-80.75099,
168857,ELEC,Homewood Suites by Hilton Raleigh Cary I-40 - Tesla Destination,Cary,NC,27518,E,35.758438,-78.732544,
168886,ELEC,Iredell Memorial Hospital - Tesla Destination,Statesville,NC,28677,E,35.799853,-80.877017,
168909,ELEC,Kilmarlic Golf Club - Tesla Destination,Powells Point,NC,27966,E,36.119195,-75.838854,
168943,ELEC,Makotos Japanese Steakhouse & Sushi Bar - Tesla Destination,Boone,NC,28607,E,36.195534,-81.654229,
169098,ELEC,Shadow Springs Vineyard - Tesla Destination,Hamptonville,NC,27020,E,36.095797,-80.855232,
169124,ELEC,SpringHill Suites Charlotte Southwest - Tesla Destination,Charlotte,NC,28273,E,35.151626,-80.952406,
169175,ELEC,The Factory - Franklin - Tesla Destination,Franklin,NC,28734,E,35.159985,-83.390028,
169187,ELEC,The Park on Main - Tesla Destination,Highlands,NC,28741,E,35.053535,-83.200654,
169357,ELEC,Piedmont Triad International Airport,Greensboro,NC,27409,E,36.105313,-79.938316,AIRPORT
169403,ELEC,64 CHARGER EV 1,Asheville,NC,28803,E,35.498718,-82.515316,
169441,ELEC,Bank of America,Raleigh,NC,27609,E,35.83798,-78.640714,BANK
169442,ELEC,North Hills,Raleigh,NC,27609,E,35.83788,-78.642,SHOPPING_CENTER
169443,ELEC,Midtown Plaza,Raleigh,NC,27609,E,35.834809,-78.635398,SHOPPING_CENTER
169939,ELEC,Legacy at Firetower,Winterville,NC,28590,E,35.5521005,-77.3707543,
169991,ELEC,Wendover Axcess Apartments,Greensboro,NC,27409,E,36.051395,-79.909511,
170080,ELEC,Sheetz - Tesla Supercharger,Lexington,NC,27292,E,35.800165,-80.288557,CONVENIENCE_STORE
170324,ELEC,Walmart 2256 Henderson,Henderson,NC,27536,E,36.33467,-78.44216,
170903,ELEC,AB Tech - Cash Point Lot,Asheville,NC,28801,E,35.570074,-82.553755,
171283,ELEC,GRANDFATHER MTN ENTRANCE GATE,Linville,NC,28646,E,36.084764,-81.845793,
171284,ELEC,GRANDFATHER MTN NATURE MUSEUM,Linville,NC,28646,E,36.090218,-81.834969,
171466,ELEC,Sheetz - Tesla Supercharger,Goldsboro,NC,27534,E,35.386459,-77.948452,CONVENIENCE_STORE
171531,ELEC,BSMG NORTH DECK 2,Durham,NC,27701,E,35.994797,-78.90499,
171672,ELEC,FAYETTEVILLE NC FRANKLIN 3,Fayetteville,NC,28301,E,35.052518,-78.880276,
171673,ELEC,FAYETTEVILLE NC FRANKLIN 1,Fayetteville,NC,28301,E,35.052294,-78.880344,
171674,ELEC,FAYETTEVILLE NC FRANKLIN GAR. 2,Fayetteville,NC,28301,T,35.052639,-78.880249,
171675,ELEC,FAYETTEVILLE NC FRANKLIN GAR. 1,Fayetteville,NC,28301,T,35.052647,-78.880264,
171676,ELEC,FAYETTEVILLE NC FRANKLIN GAR. 3,Fayetteville,NC,28301,T,35.052341,-78.880379,
171800,ELEC,BSMG EAST DECK 2,Durham,NC,27701,T,35.992665,-78.902102,
171801,ELEC,BSMG EAST DECK 1,Durham,NC,27701,E,35.992715,-78.902072,
171823,ELEC,MEBANE TANGER EV 2,Mebane,NC,27302,E,36.074872,-79.267746,
171833,ELEC,"CHARLOTTE, NC HUNTERSVILLE 02",Huntersville,NC,28078,E,35.413632,-80.857176,
171915,ELEC,CLT AIRPORT LEVEL6_ST1,Charlotte,NC,28208,E,35.221642,-80.945506,
171916,ELEC,CLT AIRPORT LEVEL6_ST3,Charlotte,NC,28208,E,35.22165,-80.945388,
171917,ELEC,CLT AIRPORT LEVEL5_ST3,Charlotte,NC,28208,E,35.221817,-80.945334,
171918,ELEC,CLT AIRPORT LEVEL6_ST2,Charlotte,NC,28208,E,35.221624,-80.945442,
171919,ELEC,CLT AIRPORT LEVEL5_ST2,Charlotte,NC,28208,E,35.221782,-80.945409,
171920,ELEC,CLT AIRPORT LEVEL4_ST2,Charlotte,NC,28208,T,35.221668,-80.944873,
171921,ELEC,CLT AIRPORT LEVEL4_ST3,Charlotte,NC,28208,T,35.221694,-80.944798,
171922,ELEC,CLT AIRPORT LEVEL5_ST1,Charlotte,NC,28208,E,35.221791,-80.945474,
171959,ELEC,"CHARLOTTE, NC MALLARD CK 01",Charlotte,NC,28262,T,35.32367,-80.773012,
171995,ELEC,DUKEPTS SDG 5,Durham,NC,27708,E,35.9961,-78.9474,
171996,ELEC,DUKEPTS SDG 6,Durham,NC,27708,E,35.996125,-78.947466,
171997,ELEC,DUKEPTS SDG 4,Durham,NC,27708,E,35.996186,-78.947271,
171998,ELEC,DUKEPTS SDG 3,Durham,NC,27708,E,35.996222,-78.947248,
171999,ELEC,DUKEPTS SDG 7,Durham,NC,27708,E,35.996042,-78.947512,
172490,ELEC,"CHARLOTTE, NC CATS I-485 1",Charlotte,NC,28273,E,35.10683,-80.883225,
172491,ELEC,"CHARLOTTE, NC CATS I-485 2",Charlotte,NC,28273,E,35.107013,-80.883413,
172558,ELEC,DUKEPTS PG2 LEVEL 3,Durham,NC,27705,E,36.008353,-78.937789,
172640,ELEC,"CHARLOTTE, NC CMGC PRKG L1-3",Charlotte,NC,28202,E,35.222173,-80.839739,
172854,ELEC,PIEDMONT TRIAD MEBANE NORTH,Mebane,NC,27302,T,36.074817,-79.270022,
172905,ELEC,SPECTRUM BLDG B1,Charlotte,NC,28202,E,35.225683,-80.84576,
172906,ELEC,SPECTRUM BLDG B2 5,Charlotte,NC,28202,E,35.225686,-80.845775,
172907,ELEC,SPECTRUM BLDG B2 3,Charlotte,NC,28202,E,35.225675,-80.845784,
172908,ELEC,SPECTRUM BLDG B2 6,Charlotte,NC,28202,E,35.225674,-80.845771,
172909,ELEC,SPECTRUM BLDG B2 4,Charlotte,NC,28202,E,35.225671,-80.84576,
172910,ELEC,SPECTRUM BLDG B2 2,Charlotte,NC,28202,E,35.225662,-80.845792,
173008,ELEC,CLT AIRPORT BUS VALET 01,Charlotte,NC,28208,E,35.233524,-80.934585,
173009,ELEC,CLT AIRPORT BUS VALET 02,Charlotte,NC,28208,E,35.233223,-80.934266,
173010,ELEC,CLT AIRPORT BUS. VALET 03,Charlotte,NC,28208,T,35.233024,-80.935744,
173011,ELEC,CLT AIRPORT BUS. VALET 04,Charlotte,NC,28208,T,35.233052,-80.935729,
173012,ELEC,CLT AIRPORT BUS. VALET 01,Charlotte,NC,28208,T,35.232876,-80.935783,
173013,ELEC,CLT AIRPORT BUS. VALET 02,Charlotte,NC,28208,T,35.232903,-80.935783,
173148,ELEC,REVUP1 SOLAR POINT 2,Asheboro,NC,27205,E,35.627194,-79.766719,
173315,ELEC,DILLON STATION STATION2,Raleigh,NC,27603,E,35.777964,-78.645676,
173377,ELEC,BUILDINGB1 EV STATION 02,Davidson,NC,28036,E,35.510877,-80.850078,
173378,ELEC,BUILDINGB1 EV STATION 01,Davidson,NC,28036,E,35.510886,-80.850027,
173468,ELEC,HIGHWOODS RTP 751 CORP EV 2,Raleigh,NC,27607,E,35.793383,-78.742278,
173529,ELEC,FLOWJLR SERVICE 1,Greensboro,NC,27407,E,36.058998,-79.90228,
173530,ELEC,FLOWJLR DC FAST 02,Greensboro,NC,27407,E,36.059876,-79.902581,
173531,ELEC,FLOWJLR DC FAST 01,Greensboro,NC,27407,T,36.059912,-79.902591,
173532,ELEC,FLOWJLR SHOP 03,Greensboro,NC,27407,T,36.059798,-79.902506,
173533,ELEC,FLOWJLR SHOP 02,Greensboro,NC,27407,T,36.05985,-79.902603,
173582,ELEC,PARK CENTRAL PC STATION 1,Raleigh,NC,27609,T,35.835779,-78.637277,
173706,ELEC,HONDASOUTHPOINT SHOP01,Durham,NC,27713,T,35.90736,-78.954091,
173716,ELEC,WHOLE FOODS MKT CHARLOTTE 02,Charlotte,NC,28210,E,35.147649,-80.82956,
173720,ELEC,WHOLE FOODS MKT RALEIGH NRL 2,Raleigh,NC,27615,E,35.8994,-78.64995,
173723,ELEC,HIGHWOODS RTP CENTREGREEN 3,Cary,NC,27513,T,35.826449,-78.794705,
173724,ELEC,HIGHWOODS RTP CENTREGREEN 2,Cary,NC,27513,E,35.826509,-78.794769,
173741,ELEC,HENDRICK SBLVD SERVICE 1,Charlotte,NC,28273,E,35.116214,-80.881659,
173848,ELEC,RALEIGH STATION SHOP 02,Raleigh,NC,27616,T,35.887772,-78.568741,
173849,ELEC,RALEIGH STATION SHOP 01,Raleigh,NC,27616,T,35.887789,-78.568955,
173852,ELEC,RALEIGH STATION STATION 01,Raleigh,NC,27616,T,35.887893,-78.568977,
173868,ELEC,HENDRICKCONCORD SHOP01,Concord,NC,28027,T,35.364568,-80.704816,
174133,ELEC,CROWN HONDA SHOP 01,Greensboro,NC,27407,T,36.05918,-79.869536,
174222,ELEC,WHOLE FOODS MKT HUNTERSVILLE 1,Huntersville,NC,28078,E,35.443649,-80.871523,
174335,ELEC,MODERN TOYOTA STATION 1,Winston-Salem,NC,27127,E,36.045764,-80.261733,
174407,ELEC,BLOWING ROCK BROCKOUTLET1,Blowing Rock,NC,28605,E,36.140019,-81.670725,
174435,ELEC,720 GARAGE STATION 04,Charlotte,NC,28202,E,35.223935,-80.850547,
174436,ELEC,720 GARAGE STATION 02,Charlotte,NC,28202,E,35.223813,-80.850877,
174539,ELEC,COC CORNING OPT 3,Charlotte,NC,28216,E,35.330548,-80.93871,
174540,ELEC,COC CORNING OPT 2,Charlotte,NC,28216,E,35.330545,-80.938684,
174541,ELEC,COC CORNING OPT 1,Charlotte,NC,28216,E,35.330536,-80.93863,
174577,ELEC,TOWN OF CARY DT DECK P3 WEST,Cary,NC,27511,E,35.785283,-78.779283,
174578,ELEC,TOWN OF CARY DT DECK P2 (1),Cary,NC,27511,T,35.785448,-78.779412,
174579,ELEC,TOWN OF CARY DT DECK P6,Cary,NC,27511,E,35.785228,-78.779495,
174580,ELEC,TOWN OF CARY DT DECK P4,Cary,NC,27511,E,35.783205,-78.779366,
174581,ELEC,TOWN OF CARY DT DECK P3 EAST,Cary,NC,27511,E,35.783205,-78.77927,
174582,ELEC,TOWN OF CARY DT DECK P2 (2),Cary,NC,27511,E,35.785387,-78.779701,
174909,ELEC,PEMBROKE HQ CP1,Raeford,NC,28376,E,35.031242,-79.11927,
174951,ELEC,NC STATE PARTNERS WY DCK,Raleigh,NC,27606,E,35.773777,-78.674447,
175128,ELEC,LRC-GB LRC-GB,Durham,NC,27701,E,35.990683,-78.890352,
175419,ELEC,"CHARLOTTE, NC 249 EV ARC",Charlotte,NC,28206,T,35.248044,-80.833352,
175420,ELEC,"CHARLOTTE, NC 250 EV ARC",Charlotte,NC,28205,E,35.226344,-80.823656,
175421,ELEC,"CHARLOTTE, NC 248 EV ARC",Charlotte,NC,28206,T,35.240246,-80.835945,
175508,ELEC,UPC EMP. PARKING,Monroe,NC,28110,E,35.015476,-80.60731,
175667,ELEC,DURHAM COUNTY JUSTICE 1RIGHT,Durham,NC,27701,E,35.992141,-78.901309,
175668,ELEC,DURHAM COUNTY JUSTICE 3LEFT,Durham,NC,27701,E,35.992175,-78.901393,
175669,ELEC,DURHAM COUNTY JUSTICE 3RIGHT,Durham,NC,27701,T,35.992184,-78.901329,
175681,ELEC,DURHAM COUNTY NLIB LEFT,Durham,NC,27712,E,36.088806,-78.914461,
175791,ELEC,BROADSTONE DRM LEVEL 2 ADA,Durham,NC,27701,E,35.993779,-78.908236,
